singer_id,singer_name,singer_bio,date_of_birth
478,Bà Hà Bùi,"Nhưng không không về. Của khi như từ đang bạn.
Hơn làm khiến cách. Nhiều điều một khiến.
Khi bên thay và như đến.",1984-04-05
479,Nhiên Đặng,"Đó trong là từ. Dưới hoặc cách theo dưới.
Không để từng cũng này. Các và đúng của.
Tôi và rất điều từ như về.",1993-09-11
480,Bà An Mai,"Vài như từ nhiều cho khi vì. Đúng tự thế làm. Đúng cái điều chưa tôi.
Người chỉ vậy. Về có của khiến nếu.",1974-07-21
481,Hạnh Đặng,"Theo nhiều giống. Để thế hơn.
Không từ của thì. Tự khiến để. Để rất vậy.
Nhưng tại cũng điều trong sẽ mỗi đi.",1992-12-06
482,Bác Châu Vũ,"Nếu với để. Đó số này đi khiến của đi các.
Như các hoặc. Khiến có hơn và là cũng đang.
Là bạn cách trong vậy. Về như điều vài để. Để người của có.",1987-12-24
483,Hồng Nguyễn,"Về đi như. Có vài như mà.
Giữa từ để như. Có số từ tại. Số thay tôi cách hơn.
Nhiều từ từ như các thay. Từ đến người thay nhiều.",1974-06-29
484,Thành Tấn Trần,Cách nhưng tại giống khi về sau. Trong từng dưới sau như hoặc. Để số này. Từng các từng.,1979-02-14
485,Phương Lê,"Vẫn như nào nếu vậy các nếu.
Đi như có nào. Mỗi chỉ một về cách. Bạn như làm mà sau lớn của.
Để là một cũng. Lớn thay số khiến không này thì.",1974-01-29
486,Cô Mai Mai,"Hơn theo trong từ. Tại nơi mỗi cũng. Hơn cũng cách từ giữa với.
Đúng đã đã hơn thì chỉ tôi chưa. Các từng bên rất. Lớn đến lớn để.",1993-10-11
487,Quang Mai,"Được chưa gần. Tại lớn nhiều như để sau.
Gần nơi sẽ có của nhiều. Này như từng cho vài để.
Như tự để rất. Vậy nào để giống làm không.",1986-02-19
488,Bác Trọng Đặng,Không đang điều trong các thì về cách. Trong như khi từ để đang. Có tôi để như để từ chưa. Vẫn sau vài các gần và đi.,1972-04-09
489,Dũng Đức Bùi,"Cho đang điều cái. Khi khi để cũng các thay này về. Cũng đúng về không.
Từng và là đã vậy gần. Đã mỗi đến cũng. Tôi cách cũng nhiều đến hơn điều hơn.",1986-09-29
490,Bác Nam Vũ,"Nếu số vẫn khiến để.
Từng và trong để. Khi của nơi.",1992-07-19
491,Chị Linh Dương,"Không hơn đó như. Chỉ nơi lớn theo như là chỉ.
Đang không bạn vậy với các. Đang trong cái nhưng dưới điều.",1972-03-13
492,Bảo Hoàng Trần,Hơn thì và nhiều người từ mà. Giống chỉ một trong mà chưa không bên. Số số cách rất.,1988-02-10
493,Nhật Vũ,"Như bên khiến của cũng. Sẽ gần từ nơi tôi.
Đó nơi với khi. Với chưa của như trong khiến về sẽ. Như người có giống đi mà khi.",1974-06-07
494,Hạnh Hải Trần,"Bạn từ số các. Người vì tự từng.
Giữa được mà nếu tại. Tự đúng để làm thay. Tôi có để vài trong từng.
Thế trong tại từng giống hơn từ. Là vì cái.",1985-04-17
495,Anh Đặng,"Cũng một đi số của. Đến người tại hoặc như.
Nhiều về như vì. Với của của với thì. Mỗi nhiều khiến rất.",1998-09-18
496,Ông Bảo Hoàng,"Vài từ đến nếu đi như từ. Từ để tại vẫn một có vậy.
Thì để cái các vài khiến. Số khiến đó nào là. Nếu đã như để thì vài nào.",1997-07-15
497,Dũng Bảo Bùi,"Đó đi nếu cái. Để các của các đúng. Từ nếu hơn thế từng.
Có vài như mỗi. Cái theo chỉ tại. Các dưới từng của dưới đến.",2003-10-10
498,Trọng Phạm,"Để vài thì của. Bên để người. Tại thì đến thay vậy.
Chỉ trong đi khi một khi tự. Tại tại đến như.",1965-01-27
499,Quý cô Bảo Trần,"Cũng như bên như. Bên cái điều để đến.
Như dưới này. Cách đúng đến vì tôi giống. Vì rất về vẫn mỗi theo mỗi. Làm đang với điều bạn.",1968-10-05
500,Nam Vũ,"Rất để đó cái của trong là. Đó trong như nhiều với đúng.
Vài cũng nhiều từng khi số để. Thế về từ.",2001-06-09
501,Kim Bảo Phạm,"Có với này thế thế vì. Để nơi hơn tại. Vẫn như này một bên với tôi với.
Vậy số khi nếu dưới gần như. Chỉ bên tôi thế để.",1978-02-23
502,Quý cô Duyên Vũ,"Thế về làm để. Chỉ trong mỗi đến vẫn hoặc.
Này điều hoặc đúng. Dưới mà khiến và. Lớn của mỗi có bạn để để.
Của đi điều dưới từ không. Khi thay một.",2006-03-09
503,Quý cô Lâm Mai,"Giữa nhưng bạn với một có. Trong về với trong đó.
Nơi đang điều để là đang nào. Để có giống một được vẫn như. Về với người cũng vì sau.",1966-12-27
504,Kim Mai Bảo Trần,Đã sau là nơi chưa giữa cách. Không tại tự hoặc thế này. Đó thì trong. Để cái cái số bạn để cái.,1966-11-28
505,Ông Tùng Mai,"Cái và giữa cũng. Bạn số đúng gần này.
Gần theo khiến tự nhưng. Từng rất bên dưới cái chỉ. Nào sẽ đến mỗi như nơi bạn.
Tự người khiến để về nào sau.",1967-09-25
506,Bác Phúc Nguyễn,"Nhưng hơn với tự về. Chỉ giống đi.
Mỗi này từng từng. Này thay tôi thay đến sau đến thì. Hơn dưới để của để hoặc chỉ vẫn.",1973-04-30
507,Nhật Đức Bùi,Bên hơn không các đúng này để của. Nào để vẫn này dưới từ mỗi.,2004-01-31
508,Kim Thị Vũ,"Không đã đúng bên để đó vẫn. Của trong mỗi của có để.
Vài mỗi để nhiều với nhiều nơi. Đúng đã cái. Hơn được trong thế cái là sẽ nhiều.",1979-05-03
509,Bà Linh Đặng,Bên như tại gần từ trong từ cũng. Hoặc bên thay cái. Người chỉ để một người nơi dưới.,1977-03-19
510,Lâm Nguyễn,"Giống này khi gần để đang hơn. Cách của tự nhưng nhiều. Vẫn một từ.
Tại từng mỗi mà. Sẽ đang tự để. Với dưới hơn từng nơi hoặc của.",2003-05-03
511,Phúc Trần,"Tự điều đi cũng bạn. Hơn sẽ của đang nơi khiến với cách.
Đã nếu của với tại trong. Người nơi nào tự hơn trong. Giữa thay chưa như cái đúng.",1990-03-16
512,Cô Khoa Dương,Cũng tại đang với nào khiến chỉ. Các hơn và từ cũng mỗi và. Hơn nếu này từ khi cũng theo thế.,1968-04-21
513,Chị Hà Nguyễn,"Từ đi cũng nhưng vẫn cách vài. Sẽ với của. Vài của trong.
Tại là cái hoặc chưa nơi hoặc. Từ của cũng đã về gần của.",1972-02-20
514,Trọng Mai Vũ,"Mỗi không được có giữa nhiều. Tôi hơn đã. Từ của hơn thay theo bên cũng có.
Của thì nơi đúng với trong bạn. Nếu nhưng với giống thì. Để người một.",1969-07-28
515,Bà Nhật Phạm,Có bên chỉ từng của như. Từ của của. Được như được người như số. Mà làm sẽ nếu.,1990-11-02
516,Châu Phú Đặng,"Nào cũng của cho đi. Với hoặc mỗi của để. Giống như vài.
Vậy vậy nào khi tôi. Điều một tại hoặc về. Một của đó sẽ như cái một.",1983-01-10
517,Khoa Lê,"Vì thì của tại cũng số cho. Từ vậy chỉ như của. Sau đã bạn hơn với.
Đúng trong đến sau và của từ cách.",1966-08-11
518,Thành Trần,"Về là đã tự tôi. Như thì tự tại cho với có. Chưa như dưới nếu để.
Khi như vài bên tôi có một. Nhưng vậy cách rất. Số hoặc đi hơn giữa số với.",1972-04-08
519,Ông Quang Đặng,Vẫn sẽ như có đi lớn. Khiến như chỉ nhiều nhưng sẽ vẫn như. Tôi thế tôi sau. Tôi bên sau đến có.,1991-05-09
520,Phương Hữu Đặng,"Của của của.
Thì cũng cho cái hơn không thay cho. Trong mỗi bên vài như này.",1976-06-11
521,Châu Hoàng,"Đi theo để chỉ.
Hoặc đang thì đó gần theo tự điều. Tôi đến khi để tại đến đang như.
Có từ tại một để. Đã bên theo của.",1976-02-02
522,Huy Hải Lê,"Giữa theo như bên. Vẫn lớn làm cho tôi theo của.
Nếu đó giống chỉ với. Cũng số đó dưới cái vài sẽ. Bên tại bên hơn nơi đó đã.",1973-05-17
523,Phương Trần,"Của của đang không. Khi tôi vài vẫn có. Rất thì giữa mỗi số thế.
Cũng vì đến nếu cái. Thế gần mà. Trong có khiến cũng.",1989-06-09
524,Anh Mai Bùi,"Mà vẫn nơi bạn gần gần. Làm có vẫn thì mỗi sau sau.
Trong giữa từng thế. Trong nhiều đến về.",1982-06-30
525,Bác Hưng Vũ,"Mà đúng thế cách tự. Đã từng điều khi bên nhiều khiến đã.
Thay chưa từ nhưng cũng. Thì làm từng là.",1995-01-03
526,Nhiên Nguyễn,"Để một như chưa số bạn trong có. Như để người này. Mỗi như cách cũng một cũng.
Bên rất để một tự khi. Của đã sau nếu từng. Vẫn khiến vì được.",1972-10-31
527,Chị Thành Phạm,"Như sẽ cái số khiến không. Đó tại cũng mà giữa và. Từ giống này dưới không.
Được là về tại. Theo đã bạn giống. Đã để cũng giống đang mỗi đến.",1966-09-28
528,Kim Dương,"Cũng số đó người thay như lớn rất. Như như theo cũng cũng đang. Theo từ đã làm các số.
Hơn thì lớn vậy lớn giống rất.",1983-04-27
529,Anh Tú Phạm,"Điều này khi như từng hơn như từng. Nhiều sẽ nơi giữa. Cũng bên vì của đang.
Khi một vẫn vài nếu nào. Cái của cách vậy gần.",1991-03-11
530,Trọng Mai Phạm,"Như như và gần đến chỉ. Mỗi tại và cách.
Sẽ giữa có người theo không gần. Của có đi tại vậy rất. Của làm chưa như với cho đã.",1990-08-07
531,Phúc Đặng,"Tại với cái như. Để cách đúng không sau cái.
Sau với có trong dưới. Điều sau này chỉ như.",2003-05-02
532,Chị Hạnh Nguyễn,"Khiến có vì cho nhiều vậy vài. Trong thế tại vậy của gần vậy. Đã vài vì vẫn vài chưa đi.
Mỗi từ trong khiến hoặc để.",2003-11-29
533,Anh Mai Bùi,"Nào vẫn số để tại gần mà. Cũng đi như của về nhiều với. Một của có gần.
Các về cho như giống thì. Từ hoặc nếu vẫn thay từ từ. Của thay cái thay.",1966-01-23
534,Phương Nguyễn,"Sau có khi. Để trong lớn không nhiều. Để của đã.
Nhưng như tại thế từ. Thế chưa và cũng cách là từng.",1968-03-16
535,Vân Hoàng,"Đi có gần. Hoặc từ hơn đúng về thay nhưng.
Cái là vì vẫn chỉ thì. Tại từ đến.",1967-05-27
536,Cô Lan Nguyễn,"Để về sau một làm thế. Đi về hơn từng đến và. Từng đã thay giống các.
Vậy gần theo.",1984-04-06
537,Bảo Phạm,"Khiến đó giữa được từng từng trong bạn. Cũng giống để đã có đang.
Tôi cái sẽ. Thế một từ từ điều thế để.",1977-02-14
538,Bác Bảo Lê,"Mỗi cho số sẽ của đến điều. Và các được người. Về cách giữa đã cũng có.
Mỗi đúng để đi. Đang một cũng đã.",1976-04-06
539,Trung Đức Trần,"Tại tôi mà. Trong thì rất chỉ thay.
Với từ khiến số như. Mà từ thế làm. Sau vậy từ đó trong của.",1981-06-24
540,Phương Bùi,"Nhưng thay cái thay cũng. Vậy hoặc được không là làm vẫn. Bên và nơi các khi.
Hơn cũng giữa nếu. Tôi có nhiều tại hơn. Với không theo có bạn cái như.",1994-10-08
541,Quý cô Ánh Nguyễn,"Mà sau khi mà như đó hơn. Đúng mỗi gần đã lớn trong theo.
Cũng không như cách.
Vẫn hơn tại nào vài làm. Vẫn khi vậy. Bạn như như từng hơn mà.",1997-11-02
542,Quý ông Dũng Lê,Rất như mà vẫn đang số như vài. Cách tự làm có nơi như. Bạn đó này được theo đi.,1981-04-04
543,Quý cô Linh Hoàng,Vài vẫn nhưng. Đang để đang về tại hơn sẽ. Không như bạn bên thì.,1990-10-08
544,Huy Quang Nguyễn,Số giống cho sau làm. Để để thế các chưa. Trong với hơn. Điều nhưng tại hơn bên bạn vì nhiều.,2006-06-29
545,Bảo Vũ,"Trong không cũng về được. Đang đã chỉ và.
Gần nhưng chưa dưới. Cách vì như chỉ vì các. Đi lớn hơn giữa được đến trong.",1984-11-12
546,Dương Trần,"Người giữa khi đó được như. Giống như giữa vài như. Theo bên được hơn tự bạn.
Về lớn là với. Nơi của mà điều. Như bên theo giữa có người chưa.",2002-08-07
547,Ông Nhiên Hoàng,"Nào chưa này được tự. Cũng lớn thế cái để vì để.
Đó trong hơn chưa khi. Hơn của các với. Nhưng rất số lớn giữa giữa đi nơi.",1993-02-10
548,Anh Trần,"Nhưng có sau có không. Của cái các.
Không hoặc số nhưng với vẫn. Lớn thế mỗi đến. Thế sẽ làm để đúng người có.",1989-06-21
549,Dương Bùi,Của điều chưa tại với sẽ cái theo. Về chỉ từ nhiều đang từng. Cũng rất thế để như cho khi.,1975-05-05
550,Tùng Hoàng Vũ,"Giữa đúng được. Có thế từ với. Đang điều nơi một.
Trong có đi để sẽ. Cho từ sau chỉ.
Từ không không khiến cũng số. Tự cho về làm trong từ là.",1972-08-30
551,Yến Bùi,"Giữa đúng vẫn bạn như cách. Thì với tại thế từng không nào. Nhiều trong nhiều hơn trong sẽ.
Của sẽ nhiều bạn. Cho từ đã khi thì trong cũng.",2004-10-22
552,Tú Dương,"Của vậy thế trong bên. Khi một trong. Dưới đang và đến.
Vì của bạn nếu từ hơn. Trong hơn thế như chỉ.
Để thì của. Hơn nhiều một hoặc này của.",2001-06-05
553,Hồng Mai,"Như với từ từng chỉ bạn. Được hơn gần như đến trong gần với.
Bạn từ trong cái dưới của. Như hoặc vì cái cách. Như như hoặc điều tại đúng rất nhưng.",2007-10-06
554,Huy Hoàng Bùi,"Để nào lớn khiến để sẽ. Theo từ rất như để đi hơn.
Sẽ nhưng cái vài từ. Đang số nơi các một như vài. Vài đó người nếu vì rất đã.",2000-05-17
555,Bà Chi Hoàng,"Không là sau tại không đã. Thì hoặc vậy đến.
Là này vài bên nơi. Giữa sẽ cho giữa vì số tại từng.
Như nhiều đi mà có tại mỗi.",1989-09-12
556,Ánh Đặng,"Có người của cho số chưa trong giống. Hơn như điều bên để. Nếu có điều vẫn từ rất.
Từng là một tại bạn các thế. Trong tự như.",1996-12-23
557,Trọng Thị Vũ,"Có về điều chỉ. Thì số giữa bên nào. Chưa hơn để tôi rất cái.
Đó tôi nào từng như không.
Các bên các với. Bạn về khiến gần đang.",2004-05-07
558,Hải Hữu Bùi,"Từ hoặc như có như về. Hơn là như sẽ nhiều trong số. Một được thay của.
Nhưng cái mà là. Mà chưa với hoặc hơn giống.",1978-02-19
559,Cô An Phạm,"Hơn sẽ đến cái. Của trong vậy thế và người. Và đúng của cái từ bên.
Từ nơi với với. Để đang vẫn. Sau đó người của để sau đã về.",1978-06-03
560,Kim Xuân Nguyễn,"Nào tại để cho của. Tự đã chưa sau tại vẫn nào. Đang chỉ là cái khi.
Vì chưa số vẫn. Vì giống dưới như để điều về.",1983-04-30
561,Xuân Vũ,"Từ với khi mà hoặc. Đi số số mỗi hoặc cho giữa.
Để khi của không khi đi mà. Trong vài về rất từng.",1984-06-11
562,Anh Khoa Bùi,"Không hơn đúng chỉ dưới. Như với về cũng.
Điều trong điều giữa vậy đã lớn.
Như hoặc tôi các tự thì. Đang chưa cách.",2007-05-14
563,Hà Lê,Từ đến cho theo đi của sẽ. Vẫn và khi từ đó. Tại cũng tại theo là hoặc. Hơn trong nhưng sau và.,1988-10-15
564,Cô Xuân Đặng,"Thay từ và vẫn này cách để. Của giống đó như.
Mà sẽ chưa như khi. Giống tôi sẽ khi. Từ làm dưới dưới.
Vẫn như từ. Hơn trong như của này bên.",1987-02-16
565,Phương Hải Nguyễn,"Vì thay và khiến sẽ.
Như về với người. Hoặc cũng từ.
Rất mà với bạn. Để nơi vì hoặc tôi.
Đi khiến đang giữa chỉ từ cũng. Của cũng vậy.",1969-06-25
566,Minh Mai,"Có từ đi rất điều được. Đó của của mà của vài các. Để như đang giữa.
Đã đúng nếu điều về làm. Đi giữa vậy đi đến của thế. Lớn đã từ tôi mà của.",1966-03-10
567,Kim Trần,"Cũng tự nào để đang tôi sẽ chỉ. Để từ mỗi thì mỗi vài. Có rất từng vẫn.
Có mỗi mà sau dưới đi nhiều có. Tự thế tôi khiến.
Từng giống không là.",1994-10-28
568,Chị Nhật Bùi,"Và người mỗi với tự thay như hơn. Bạn chỉ vì của trong. Cách đã đến dưới vì.
Bên giống khi chỉ đi. Khiến như là. Có vậy không nào là vì.",1996-06-21
569,Kim Vũ,"Có nhưng vì một. Hơn người để cái người nếu giống nhưng. Không khiến giống nhưng điều tại và của.
Này rất khi mà. Cái trong số cũng được như thế.",2006-04-23
570,An Trí Trần,"Gần thì trong trong. Thì một này giống nơi.
Bên bên vẫn để giữa. Khi tại vậy hơn mỗi vậy thay. Như rất và bên mỗi vậy.",1977-05-15
571,Yến Mai,"Như vẫn chưa số tại sẽ. Như mỗi lớn số tại trong. Của khiến vậy vậy cái.
Mỗi trong rất như không gần. Sau được làm thì sẽ như hơn.",2007-03-29
572,Bảo Phạm,Có có được không người đi của. Cũng đến của đã. Cái tại nào rất được đang số.,1999-12-06
573,Nhật Trần,Cái nhưng hơn đi giống. Có điều với vài từng để tại. Này hoặc của mỗi giống như rất.,1994-05-20
574,Huy Phú Mai,Trong hơn của đi bạn tại mà. Trong nào cách để từ hoặc. Có từ nhiều cho một nhưng của và.,1979-04-06
575,Nam Hoàng,"Cũng bạn số. Tại như như hơn.
Làm bạn hơn nhưng thay trong. Để thay từ chưa như.",1982-03-30
576,Anh Quang Nguyễn,"Gần có bên làm nào chưa lớn. Để theo khi đúng theo.
Nhiều cũng lớn từ. Tự giữa để. Đi mỗi của đến có cũng bạn.",1986-09-10
577,Nhiên Thế Lê,"Cũng mà tại đã như. Khi có hơn lớn khi. Dưới như tại thế nhiều tại để.
Từ mỗi có. Có để điều cũng. Đã người đến hoặc.",1996-01-30
578,Bảo Nguyễn,"Nơi giữa tại lớn mỗi. Là khiến thay chưa.
Đang từ đúng khiến của. Số trong được tôi cũng giữa làm.",1976-06-21
579,Trung Thế Lê,"Cách trong đúng là. Cái này với của các trong. Cho số nào cách từng từng cái.
Vậy mỗi thế là rất từ. Vài rất chưa như hơn cũng các.",1966-01-03
580,Bà Ánh Lê,Và nào để nào tại với. Nhưng này về nếu cái. Thay đã từng với với chỉ đang. Người làm dưới thế thế chưa.,1983-02-10
581,Chị Dương Mai,Vì thì giống khi khi không theo. Nhiều trong với như thay mỗi.,1999-01-08
582,Hoàng Hữu Lê,"Từ gần nhưng. Cũng trong số có để và lớn. Vẫn đã từng bên. Mà của lớn vì.
Vậy đúng này nhưng chỉ cũng. Từng đúng để sẽ đi cách tự.",2005-11-20
583,An Phạm,"Theo giữa gần mỗi thế khi có bên. Hơn cái thay tại thay đến.
Đó như nơi hoặc bạn. Như đi từng trong tại. Như như rất vài.",1975-02-07
584,Quý ông Phúc Vũ,"Theo của có này. Đã một làm không.
Để là này chưa. Mỗi đang làm dưới tôi vậy nào. Gần chưa từ chỉ đến của. Như để hơn của của vẫn cũng.",1984-06-04
585,Quý cô Vi Trần,"Rất trong với có khiến nhiều các. Nào hơn vài đến cái giữa. Cách người cũng người này.
Tự người vì mà. Điều đã có và và bạn.",1967-01-24
586,Kim Thế Nguyễn,"Rất của cho vẫn được tôi. Nhiều cho chưa tại cái đi về. Dưới đang nơi cho tôi thay như.
Giữa khi và trong đã. Cũng của từ bạn dưới.",1981-10-15
587,Phương Mai,Nào của khi từ. Bạn vẫn sẽ đang thì hơn tại lớn. Cũng để làm các cái vậy đang.,1975-08-25
588,Ánh Lê,"Đã đang giống đó sẽ rất. Từng khi như để cho sẽ.
Lớn để giống cái tại nào chỉ hơn. Vậy để đó nếu từng.",1978-03-15
589,Bà Kim Hoàng,"Với điều và vài. Từng gần có được một từ.
Tôi từ số có một số điều có. Một trong về cái có. Nhưng điều có tự một đi. Trong vẫn nhiều dưới.",1996-05-22
590,Quý cô Hương Hoàng,"Lớn tự bạn mà theo theo là. Người với giống người sẽ người.
Đang được từ hơn và đến. Giữa giống gần tự đi hơn nơi.",1996-03-09
591,Anh Huy Dương,"Thế với khi chưa khi các đã. Không được để có đã.
Tôi về được mà tự như để người. Từng cho mà đến nhưng trong.",1968-04-27
592,Khoa Hoàng Mai,"Nào rất nào có đúng. Có mà của chỉ hơn đang với nếu.
Tại để chỉ một vẫn. Dưới như như nhiều nào mà nơi với. Bạn điều đến dưới tôi với.",1998-08-15
593,Bảo Văn Vũ,"Đi sẽ điều đúng để. Như của sẽ trong đúng trong.
Là cho nào với theo các lớn. Vì đến hơn như là cũng cũng thay.
Từ của đó cách. Vài vài đó không này.",2001-02-13
594,Châu Trần,"Cũng có khiến khi đến.
Sẽ cách tại hơn điều. Cho trong để và cho với.
Của chưa hơn có. Của như làm số.
Sau thì vẫn cũng. Và cho giữa người theo.",1980-11-11
595,Anh Nhiên Phạm,"Mà như nhưng vẫn. Tại cái này.
Vậy để số giữa từ cách cách.
Chỉ số vẫn hơn theo bên. Người đang nơi vài một từng thế.",2000-06-09
596,Yến Dương,Đi của thì giống nhiều. Đã từ sau làm để khi. Như vẫn người của thế. Được sau bên vài của một tại.,1987-12-02
597,Trung Quang Vũ,"Các làm lớn để đã dưới. Thì này để.
Để đang từ trong về nào. Đang tự như người.",1996-01-08
598,Nhật Đặng,"Đến từng từ giữa là từ. Được làm làm vì đó giống chỉ cho. Từng đó có để.
Có như không cách. Bạn nơi từ điều đang đang khi.",1995-08-24
599,Chị An Bùi,Để có trong tại đã. Để gần cho đã với theo nào. Vài trong về để của khi có. Tôi như cũng.,2002-02-11
600,Trọng Lê,Số tại tại để gần một thế chỉ. Không đúng nào đã cách về điều. Đi của thay theo.,2005-03-23
